review_id,product_id,review_date,customer_id,vine,star_rating,helpful_votes,total_votes,verified_purchase
R1N0F7ADS70L69,B000UQ546Y,1440979200000,78156,N,5,1,1,Y
RU83ZZQ50VXPD,B00392FQSM,1440979200000,19551372,N,5,0,0,Y
R3G26NUIHIJUE8,B002K8MK0I,1440979200000,7002137,N,5,1,1,Y
R16O0D4TSNQB4G,B00IOVOCM4,1440979200000,42836955,N,5,0,0,Y
R2XYW66A8EY4IQ,B00H0DW9NG,1440979200000,1620764,N,4,2,2,N
R2E8F1DSBBHCZE,B0083YM9UY,1440979200000,2632146,N,5,0,0,Y
R10GX05B0X5NZM,B00AATKNMQ,1440979200000,174659,N,5,0,0,Y
RQ9D2XKVT6V4B,B00E4PMQAO,1440979200000,22348527,N,5,0,0,Y
R3GKRAMVPC25EC,B004Y9JPB8,1440979200000,24782049,N,3,0,0,Y
RFXPQYNMQOR65,B00FG2J1SY,1440979200000,10613327,N,5,0,0,Y
R5GQDTMW0SCE1,B007CAHH3Y,1440979200000,13906280,N,5,0,0,Y
R1LR0L22OVNECU,B00MGLARHW,1440979200000,1407203,N,2,0,0,Y
R3GGF6FBEBHHML,B00HD69FDC,1440979200000,22087776,N,5,1,1,Y
R1LJM5NHKMCDG7,B00HJPJSWA,1440979200000,41240011,N,5,1,1,Y
R1BIAHIF05SWHO,B012UDNONE,1440979200000,4120395,N,5,0,0,N
R3OF7TDJ9UM325,B00EXPTR0W,1440979200000,9089772,N,1,1,4,Y
RSVLK0RWLH0E7,B0007VP8GI,1440979200000,1285778,N,5,1,1,Y
R2RGDM6Q0NFVZT,B000NPWQU4,1440979200000,28088591,N,5,0,0,Y
RJ1EFJHWU1P9S,B00DI9IIEK,1440979200000,4294646,N,5,5,8,Y
RRPPPHHUDZJEX,B00S5N2CIC,1440979200000,2373417,N,5,0,0,Y
R1OXLYF6FXP0EH,B001AFGLSO,1440979200000,9117115,N,5,0,0,Y
R2P7CQ6QSL9QVY,B000QUM5LG,1440979200000,16169229,N,4,0,0,Y
R3HOYYACHCIYPV,B00RDK25N0,1440979200000,39083579,N,5,0,0,N
R12PYOEFH2X64H,B000FS05VG,1440979200000,26810885,N,1,0,0,Y
RHL1WHU2BNX7E,B008EPPIQ4,1440979200000,2664162,N,3,7,8,Y
R1B2UP7G20NNCA,B00KKWGRF0,1440979200000,37606580,N,5,0,0,Y
RX5VT16D1A0UQ,B00HE1GYD0,1440979200000,48458854,N,5,0,0,N
RFGWB8BXU32TO,B00UGY42ZE,1440979200000,4986634,N,5,0,0,Y
R35RVVRNQTEGVY,B00LQJPYC8,1440979200000,14284294,N,2,0,0,Y
RSWXWRR68HXM4,B00HRWW6BA,1440979200000,12521771,N,3,0,3,Y
R3AZQMR69G9O8H,B00GLLXRWU,1440979200000,11450050,N,2,1,2,Y
R14OFSHCRQMTGQ,B000GCLRF4,1440979200000,19741498,N,5,0,0,Y
R2SQITKFHJOEQW,B00CCG7UZS,1440979200000,31192296,N,5,0,0,N
RQKUUUKRQ48M2,B003UM1B9E,1440979200000,110642,N,4,0,0,Y
R1SM145TI6DREU,B00016XJ4M,1440979200000,26227724,N,5,2,2,Y
R2ZWPFX629MREY,B00HJD8NLY,1440979200000,41745952,N,5,0,0,N
R82BQ00AW54AJ,B00KRFF9RC,1440979200000,44260333,N,5,4,5,N
R1NJY2LKM3YNS3,B000GCOL5M,1440979200000,5744542,N,2,0,0,Y
R2QV5EAFTWVSXE,B006Z1U9VS,1440979200000,24753018,N,1,0,0,Y
R2N0FKOGJV6L44,B00GWZ0AWU,1440979200000,28898902,N,5,0,0,Y
R1IYF6ZQZKJEXD,B005C5FP9Y,1440979200000,123173,N,4,0,0,Y
R2GSVSXNBRYHV4,B002B4LTYE,1440979200000,36743074,N,5,0,0,N
R205DJUJ5WRQ4F,B00HFQQ0VU,1440979200000,19400833,N,5,0,0,Y
RAKXQPZHT4QSE,B0002KHTG6,1440979200000,36290808,N,5,5,6,Y
R31HIEJXL4F0EF,B0013MTHWQ,1440979200000,610760,N,5,0,0,N
R18EWT12LAOJAI,B004UAM2D4,1440979200000,44605318,N,5,1,1,Y
RKUQ1XX7RG28T,B009AY8JQY,1440979200000,18450831,N,3,0,0,Y
R2EC2NT4YUCHQO,B00BB8ZHL2,1440979200000,6006791,N,2,2,3,Y
R266FLMJOQR8RA,B00VXQL072,1440979200000,32554336,N,5,1,1,Y
R319IMIPS9ZFNT,B00JNH6Y6K,1440979200000,49877878,N,3,3,4,Y
RY2V194N77GFQ,B00XIOLWE8,1440979200000,52688896,N,5,0,0,Y
RIVP90D975CMO,B00ZKLLZAI,1440979200000,44688311,N,4,0,0,N
R12EUIGHIO75Q1,B00UREAGU8,1440979200000,45961317,N,5,0,0,N
RDOTXW71I4MGO,B001EYB6CW,1440979200000,19347605,N,5,0,0,Y
REPRS872ZSIHA,B00V8PP7WC,1440979200000,46814379,N,5,0,0,Y
RIGSO4CDR6NXJ,B009WI18CU,1440979200000,48878964,N,5,0,0,Y
R9GKLPYKMMWJI,B00A1N2IYC,1440979200000,4606119,N,4,2,2,Y
R36MQHQORQQKE1,B008Z016X2,1440979200000,17588558,N,5,1,1,Y
RTL088WD4V3NZ,B004HTXUNE,1440979200000,20422959,N,5,0,0,Y
R3HW4KZYHWR052,B00456RP12,1440979200000,31589762,N,5,0,0,Y
R2SURS7WEHTKNL,B0016BC2BM,1440979200000,3851841,N,4,0,1,Y
R2D4ZEKHAX3SNW,B00FRDPNA2,1440979200000,813517,N,5,0,0,Y
R31WGRQGC2XXNO,B003YKUT6S,1440979200000,870041,N,5,1,1,Y
R1S1B4VZ8YE5LD,B00WAQOJEK,1440979200000,26965782,N,5,0,0,N
R1G9HQX5JZ81MZ,B007SWSXBQ,1440979200000,12282734,N,3,0,0,Y
R386KO0FBTYKPG,B00THHU606,1440979200000,49004980,N,5,0,0,Y
R1HROL2ASPMXLV,B004N1EQNO,1440979200000,10721966,N,5,0,0,Y
R1BOJYYWKED3UC,B00C7H2CJG,1440979200000,28345695,N,4,2,2,Y
R1HNDB3KRVOIN9,B00OMXW9HI,1440979200000,20270472,Y,4,1,1,N
R1L6DLWGD6S7HD,B006K0BQYI,1440979200000,5925319,N,5,1,1,Y
R3O9WUE8PF5SFX,B00IIBT5GI,1440979200000,14522611,N,3,0,0,Y
R19Z9PDNPAN7Z,B013KVZT10,1440979200000,28640970,N,5,0,0,N
R2R1XS1U3AFA3E,B00WFFQA2K,1440979200000,36809705,N,5,0,0,Y
R28TH90SNN7SIF,B000R8ZAMS,1440979200000,28541208,N,5,0,0,Y
R27IXNZ3XTHIG8,B00IPMIRSM,1440979200000,174018,N,5,0,0,Y
RRQ5U0Y88QZ4Z,B007BNDOHA,1440979200000,234995,N,5,0,0,Y
R15PCPELHQFNLT,B00K2O3NV2,1440979200000,44049776,N,5,0,0,N
RG6G5HYXIFW65,B00GHXHSPY,1440979200000,38019266,N,5,1,1,Y
R2GAO2FVF8YT59,B00LWU6QWS,1440979200000,7981796,N,1,0,1,Y
R2I3NBPIBAZH84,B00KKWGRF0,1440979200000,15261091,N,5,0,0,Y
R2LIZ771HFW6IL,B00ARF42H0,1440979200000,16922860,N,2,0,0,Y
R3KFIK97Q9N4AQ,B00GOJ60W8,1440979200000,32781116,N,4,1,2,Y
R1MP8VXKWNL21O,B00CNOUZE2,1440979200000,12191481,N,2,0,0,Y
R3J3VZHEG10CVI,B009M8Z2EA,1440979200000,23956641,N,5,0,0,Y
R1JMEJEXBC03BM,B00187PWDY,1440979200000,44847592,N,3,0,0,Y
RTK7QO0EAYBT3,B00BR0ONR8,1440979200000,242228,N,5,0,0,Y
R5T27M3YGINI9,B00L62HMQG,1440979200000,2535713,N,4,0,0,Y
RGD27Z0RLQZ8X,B00M3GQ0EY,1440979200000,14472180,N,4,0,0,Y
R1CEXDYZYE386R,B002UL6XKS,1440979200000,52851683,N,5,0,0,Y
R15ALXHJ0E4JRD,B003NCXXIS,1440979200000,10608557,N,5,1,1,Y
R32BN5GC9XSV4O,B00J2APS2Y,1440979200000,11713276,N,5,0,0,Y
RNVI5U1LO18DJ,B002BWICWS,1440979200000,36633,N,3,0,0,Y
R4ST0C20SZLR7,B00ENW4Y3U,1440979200000,4903158,N,5,0,0,Y
RWD1KMX4OWTE8,B005U5JPM4,1440979200000,19774541,N,5,0,1,Y
R35U2DJ8I1BGTE,B00WFDTK6K,1440979200000,26599047,N,5,0,0,Y
R1WR3FDLPRKTEL,B00PS44JRI,1440979200000,21568101,N,5,0,0,Y
R2BWDVUU91TJFM,B00HHQ0Y9C,1440979200000,22594227,N,1,1,1,Y
R2XKGZY61C4M56,B0100ZUR1G,1440979200000,41527818,N,5,2,2,N
RP5E0PHLBZN3S,B001J7ERLG,1440979200000,19289452,N,1,0,0,Y
R8M0QOG4J1B0P,B00MXD137Q,1440979200000,17633066,N,4,3,3,Y
R27XXGJ6ZED4HS,B006E24A9A,1440979200000,20059062,N,5,0,0,Y
RFKVPCJJ1G3RH,B00JOLJQBA,1440979200000,11715556,N,5,0,0,Y
R2VMU9NQURVWVC,B00GA4QZZ4,1440979200000,15174573,N,4,0,0,Y
RBXICSWVOO9AC,B00S689U04,1440979200000,24417606,N,5,0,0,Y
R30G03JW4N93PM,B007U90J5U,1440979200000,41313337,N,5,0,0,Y
RRUPENVB0I55M,B0037HP9OA,1440979200000,5439295,N,5,0,0,Y
R2IQGSPFOTHORE,B00QQCTMG4,1440979200000,46376033,N,5,0,0,Y
R1P48MHRNQWQ8A,B00JLAOP3S,1440979200000,22509769,N,4,0,0,N
R3F6T41TER5KSB,B00G0Q5V0M,1440979200000,241592,N,1,1,1,Y
R1R7CGIGMFIFBM,B00F008GFQ,1440979200000,13647198,N,1,0,1,Y
R1H2T7VTL17QP,B00LMIVLXY,1440979200000,18201934,N,5,0,0,Y
R2Z6Y1XBTMK7OZ,B00KFZ8OVM,1440979200000,15255426,N,5,0,0,Y
R3VR5CBFN5DSDK,B0077PLNB6,1440979200000,10671495,N,5,0,0,Y
RO4P27DKB096,B000C1UBFQ,1440979200000,43400242,N,5,0,0,Y
R3ER4UXL0918WZ,B009UGRYW2,1440979200000,21761721,N,5,0,0,Y
RQNCM0CZ37NUC,B000BQWN08,1440979200000,16257336,N,1,0,0,Y
R1Z4W45BJRZ77U,B002QI8JIO,1440979200000,8049527,N,5,6,6,N
R3P7MANPY5F8PI,B00CNOUZE2,1440979200000,41537429,N,2,0,0,Y
RJ4NPWFVNJMZF,B00012FJHQ,1440979200000,41748793,N,5,0,0,Y
R3MPOGO9TYKSA0,B00L318DPE,1440979200000,10479692,N,5,0,0,Y
R3SZMNXFTWHJ54,B00PXUOHA6,1440979200000,41443325,N,4,0,0,Y
RKI0LVD8NTJ9X,B00Q40XSKY,1440979200000,50147518,N,5,0,0,Y
R2F0E6GTPIFZBF,B0058PG812,1440979200000,9207052,N,5,0,0,Y
R1DHZBZBSS8B67,B0089Q220I,1440979200000,10735110,N,5,0,0,Y
R1KMZLWEY0KYSR,B00Q9ECTQO,1440979200000,12787915,N,5,0,0,Y
R3I3WU5BMHF7H,B00R8G5SCY,1440979200000,31288571,N,2,0,0,Y
R2AG90TYLWPDKV,B000OLE8I0,1440979200000,15379538,N,4,3,3,Y
R3B9BLDOHFJTT,B00HKI013Q,1440979200000,5884899,N,3,1,1,Y
R3MRHQGHEW7PPG,B000IB0G7S,1440979200000,51081097,N,5,1,1,Y
RE0C7G1MXIJR5,B005LH3X2E,1440979200000,11324403,N,3,0,1,Y
RSQ9IBDFOJAQ2,B00J2F54TG,1440979200000,46186235,N,5,0,0,Y
R3ZDR9816YWF8,B000J3FKZI,1440979200000,19567826,N,5,1,2,Y
R3I7ZBQZJSYIYA,B003I93MJG,1440979200000,19609002,N,5,0,0,Y
R1MFAL20PL4Z52,B008E4S9U2,1440979200000,49454374,N,5,0,0,Y
R32WO47F93O7I9,B002XITZ08,1440979200000,43097587,N,5,0,0,Y
R23FVT7CXWJ1KG,B000A3XH16,1440979200000,1604263,N,5,0,0,Y
R3CL83ND8C69H5,B0062K4A94,1440979200000,30201038,N,5,0,0,Y
R1UAG3IUIKZB6M,B0049LUI9O,1440979200000,22813709,N,5,0,0,Y
R3U5LR606M8EBY,B00NV6CPQM,1440979200000,13247520,N,4,0,0,Y
R3GCGC9KMGC4UW,B00066VO76,1440979200000,1700649,N,5,0,0,Y
R2GP0ROC7WD3QQ,B00854JXVK,1440979200000,31963530,N,5,1,1,Y
R23CI70LJ2GJAG,B00Y2NYZ5M,1440979200000,44896319,N,5,0,0,Y
R10WKJUMWNCOXQ,B00BKHN680,1440979200000,21110274,N,5,2,2,Y
R23YTJ7RFUXA9E,B00IPN3V46,1440979200000,29846000,N,4,0,0,Y
R21QX72YO6O3EJ,B00NVGK7E4,1440979200000,31670612,N,5,0,0,Y
R769LPBIQXRKP,B00117CH5M,1440979200000,40033984,N,5,0,0,Y
R1JIX9VPVHN7IY,B00RFX553W,1440979200000,21861779,N,3,0,0,Y
R18ZL0G4EQIZ1L,B000TTPZQ6,1440979200000,49448118,N,5,0,1,Y
R1QDRQS3FOIGI9,B00LY4CRJI,1440979200000,33680407,N,5,2,2,N
R3OD3S7RN7RZUA,B00ZKLLZAI,1440979200000,45578611,N,3,0,0,N
R1OAVGQJP4FTY8,B00I8B1GBK,1440979200000,8767177,N,4,0,0,N
R1W0X1Y9TWJUGD,B0015TH3KK,1440979200000,37709384,N,4,6,6,Y
R191JJRDK25MID,B00O4AOP0S,1440979200000,51814351,N,4,0,0,Y
R1R36N37CCUV01,B00BO9D0CG,1440979200000,46261711,N,5,0,0,Y
RNZNX6U6C95I9,B00AK5BMRK,1440979200000,43872045,N,3,1,1,Y
RBYPV26KPHNJB,B00KO4C9RE,1440979200000,44338403,N,5,3,4,Y
R2FX5HC6ICQ20S,B00BQ2D75Q,1440979200000,42676884,N,5,0,1,Y
R11CMHW0CJD59Y,B0030FU0MK,1440979200000,44186372,N,5,1,1,Y
R27HIT65JOUA50,B00C2VB2K2,1440979200000,51489308,N,2,0,0,Y
R22FZI0IUKPC1T,B00TYURB2W,1440979200000,2093942,N,4,0,0,Y
RGOXYXGZJ19R4,B00R8FDQ2O,1440979200000,134036,N,4,0,0,Y
RG9IEYQ0EMBZU,B00UA2A0XK,1440979200000,8890574,N,5,0,0,N
R39PFM62RSCMR6,B00GWBR5N6,1440979200000,42732524,N,3,0,1,Y
R3DKJJ4EU08BJ3,B00CDWSONS,1440979200000,11543147,N,5,0,0,Y
R3N6QD00CAFBSU,B00RC8RQKA,1440979200000,39182447,N,5,0,0,Y
RSRUB93KF4FGO,B0032JCML6,1440979200000,1340771,N,5,0,0,Y
R1K52QVM3R67A,B00ZKLLZAI,1440979200000,40075487,N,5,0,0,N
RQW8KL7HPFNCO,B00CC6XSSQ,1440979200000,10061153,N,5,0,0,Y
RNIB85Y49K09L,B00742JW8S,1440979200000,1749864,N,5,0,1,Y
R12E8U1OW06GT2,B00URSAQXG,1440979200000,10704769,N,3,2,2,Y
RH529ER06EQ8N,B007ZBCWNU,1440979200000,309114,N,3,0,0,N
R16HEQ0R5UOB2A,B00EP88SX4,1440979200000,21110274,N,4,0,0,Y
R1VY50YFMYF2UB,B000HGGP5G,1440979200000,14233396,N,5,0,0,Y
R1C1ZSQTPZL9PX,B007NN35KE,1440979200000,45619472,N,5,0,0,Y
R2B60A11ZV36J2,B00P1KDA6K,1440979200000,19967350,N,5,0,0,N
R2S5OKXBKIO7HQ,B00V75SXEM,1440979200000,42530480,N,3,1,1,N
R11TTSTUTI8SSE,B00OTQMHO8,1440979200000,18563738,N,5,0,0,Y
R3SSRAMPGNCPSX,B00821FOOQ,1440979200000,25415089,N,5,0,0,Y
R3802SE3G5V4YS,B00GCSG6BG,1440979200000,19991523,N,4,0,1,Y
R2ZCC20YAJB5H1,B00N9P7AWO,1440979200000,43416582,N,4,0,0,Y
R3GB9G8Z2RDEL,B00SYD5KTG,1440979200000,46209020,N,5,0,1,Y
R2GGIBL7R3FGHV,B00BFW5HQO,1440979200000,36343778,N,4,0,0,N
R1GYZ534T49ZXX,B008U8N26I,1440979200000,2949023,N,5,1,1,Y
R1J21QVYY0Z3GL,B00EB05ITI,1440979200000,144061,N,5,0,0,Y
R194PM5XRXN7NI,B00LJ1L8K0,1440979200000,45329012,N,1,1,1,Y
R192WB93IOEHR8,B005WJQUJ4,1440979200000,10039279,N,3,1,2,Y
RHOGS1MC49YF9,B00SS7ZVN8,1440979200000,50666371,Y,4,1,1,N
R1K9OVDPL5HRAN,B00HFQQ0VU,1440979200000,14535799,N,5,0,0,Y
R2G6MKFNLATJU6,B007PQYHJW,1440979200000,24484424,N,5,0,0,Y
R3DCL27RCH749D,B00XZ0PIHW,1440979200000,25415089,N,1,0,13,Y
R1TBEBGS3KHXZY,B008D5JRL2,1440979200000,2042590,N,4,0,0,Y
RPZ04V4CSA3AJ,B00K6CP0RU,1440979200000,11031137,N,3,0,0,Y
RXRF9RGX069D1,B00KUYY7L4,1440979200000,2196784,N,5,0,0,Y
R3U8VM8CJLI5OK,B004UQ6Q62,1440979200000,37316145,N,5,0,0,Y
R3G9B8NSPQ4XES,B00U835BOO,1440979200000,19547162,N,5,0,0,Y
R1V2IGGV109UU9,B001JJBC9Y,1440979200000,11371675,N,5,0,0,Y
R21JQTY1TSX1HL,B00M1E5F1W,1440979200000,44253560,N,2,1,2,Y
R3898ULE7R2ST2,B00070E8LA,1440979200000,12638571,N,3,0,2,Y
R2B7L0AHF8DDOM,B009SO5FA4,1440979200000,49649324,N,5,1,1,Y
RW8C2Z8CF2PV4,B00Q7Z1UZ6,1440979200000,838131,N,4,0,0,N
R1GGKU4BDNWYG6,B010PPHXAO,1440979200000,811004,N,5,10,10,N
R2G5Y78JMDI5SJ,B00YHMMIUC,1440979200000,41614028,N,5,4,4,Y
R1E48LC3DRSBBJ,B001VEK1IU,1440979200000,20302752,N,4,0,0,Y
RQASC0ERF6F9L,B00BPCMW8A,1440979200000,36621296,N,4,0,0,Y
R3ONNXDQBIIP5W,B00BFZLYZ4,1440979200000,12450335,N,5,0,0,Y
R3U6EXZ6X1O6HG,B00ZH0CJ3O,1440979200000,51998580,N,5,0,11,Y
R2C0LO26REXY7U,B009P3C722,1440979200000,25415089,N,4,1,1,Y
RU7O2YQ4Q802B,B0038IA8XA,1440979200000,43788149,N,5,0,0,Y
R2UTEBA7B7HLSC,B008XWYDEG,1440979200000,51475684,N,3,0,0,Y
R1S86RNMQO32XX,B000C1W6TK,1440979200000,15200628,N,5,0,1,Y
R134A50SRIJZ4V,B00CXG1K1M,1440979200000,542612,N,5,0,1,Y
R2D1MU735KRSJX,B0126XBPS4,1440979200000,45063696,N,4,0,0,N
R3OP5Z77EWYUCR,B005FMTGHG,1440979200000,19024685,N,3,3,3,Y
R7ZCIGSQI6HI2,B00FEIVDH2,1440979200000,29452699,N,3,0,0,Y
R3J9ZC3DP0QXZ,B00A4BIZMA,1440979200000,21534013,N,5,0,0,Y
R2BNIBWLJYUDYH,B00GYF65TK,1440979200000,17563775,N,3,0,0,Y
R2YBR7GPTM5S9V,B00OK6YDYY,1440979200000,31179765,N,5,0,1,Y
RI6A3RMCUC01O,B00LFP0ZGS,1440979200000,5974244,N,2,0,1,Y
R2XVTWNGMNL551,B004YVQQXG,1440979200000,49946676,N,5,0,0,Y
R3LHFX8W7BTDY8,B012C73IT8,1440979200000,2308746,N,5,1,1,N
R1EXRNE8I7H3TH,B004NYWR7S,1440979200000,21087,N,5,0,0,Y
R1S685WBWAZHKI,B00FNBYBBU,1440979200000,3628118,N,1,0,0,Y
R2OASC7YPX4KAS,B00B1M0XCG,1440979200000,16238742,N,5,1,2,Y
R1V8D6Q9CQ41VF,B00PZ5A4A6,1440979200000,44697142,N,5,0,0,Y
R2PEZUMVRMT709,B000E7WHLY,1440979200000,107946,N,4,0,0,N
R2BSEZII1I431B,B00R0UJV4O,1440979200000,49598970,Y,2,0,0,N
R2QU8JS63HD93P,B00NBAKXIA,1440979200000,31172591,N,5,0,0,N
RX5ZQAH3HU28X,B0002B0R14,1440979200000,872943,N,5,0,0,Y
R2SCOSOFGT6B30,B00QSX7M54,1440979200000,6115376,N,5,0,0,Y
R28WI3PQEZ9MCZ,B00XTAFYKY,1440979200000,15658610,N,5,0,0,N
RBKCK5YSCSYJW,B007ED1R3A,1440979200000,69493,N,5,0,0,Y
ROCH99QGJVKAT,B005OYTSG4,1440979200000,22851022,N,5,0,0,Y
R2R5DRUXPUTLKM,B000P22TIY,1440979200000,22083223,N,5,0,0,Y
RGZBS974M5C82,B00NID0UYM,1440979200000,11969313,N,5,0,0,Y
R1Q8ARLJ7IMJ83,B001VEK1IU,1440979200000,44112395,N,4,0,0,Y
RDV4BJHMV0BAA,B007GZ72X0,1440979200000,1548905,N,4,0,0,Y
R76KO1CALVNY4,B0036ZMVT4,1440979200000,41893061,N,5,1,1,Y
R2B325MD9OTQFJ,B00861RXNW,1440979200000,113606,N,3,3,4,Y
R1TQEI0WVAKGQO,B00AAJOZN4,1440979200000,41217572,N,5,0,0,Y
R2YFREJERGB3N6,B00OVWRWOA,1440979200000,11948473,N,5,0,0,Y
R142926KJJCYXI,B00GLE8SNK,1440979200000,10602800,N,4,1,1,Y
R1BDLQZOZW4XH0,B00E5QJC04,1440979200000,36219902,N,5,0,0,Y
R13JRL0ENSBI84,B007J1ZNXM,1440979200000,37574083,N,5,0,0,Y
R26V9A2CGOCECM,B00T6JKDUI,1440979200000,11896018,N,1,1,1,Y
R2V2LS49DHX6MA,B00ELRLHPK,1440979200000,45081546,N,4,0,0,Y
R13LIP2VLBO3EJ,B00JTNBM6A,1440979200000,2462103,N,5,2,2,Y
R2YD03L6XLAT22,B00JITDVM8,1440979200000,149766,N,5,0,0,Y
R3O0RL33ONE6HM,B00WLGUJGQ,1440979200000,8532600,N,5,0,0,Y
RNSTJG1MDOB8T,B00UC61NAI,1440979200000,28199293,N,5,0,0,N
R2YPJKRAXVLHOG,B001DJHLGS,1440979200000,1240861,N,5,0,0,Y
RXMOK404RO77Y,B004TSFBNK,1440979200000,856854,N,5,0,0,Y
R2A8YOKBN0RG4L,B00HG1JFXY,1440979200000,52216343,N,5,4,4,Y
R1VMJM4XWCLCAV,B00TGO0470,1440979200000,50222602,N,5,0,0,Y
R2DAI5VX7IPXD1,B0041OUAIS,1440979200000,12650290,N,2,0,0,Y
R2HYGOKZARAK3D,B00LKKMHCI,1440979200000,13722556,N,5,0,0,Y
R35CO9Q56EWSLN,B00016XJ4M,1440979200000,24442278,N,4,0,0,Y
RZ1262KQH18IW,B009PIJLMQ,1440979200000,20480480,N,5,0,0,Y
R2L7YLRHUEJCCL,B009H57X6I,1440979200000,1511973,N,4,0,0,Y
R34YY6VHZH0J65,B0039090A4,1440979200000,46882485,N,5,0,0,Y
R8C3GWMPEAS7,B00M1E5F1W,1440979200000,50059991,N,3,0,1,Y
R3EXPINAINYDEE,B007UQSEX2,1440979200000,52488296,N,2,0,0,Y
R2W75YJWAJ5GUL,B00IULX6Q6,1440979200000,1869160,N,5,0,0,Y
R1BVBXRTT77943,B0045H31M8,1440979200000,46813067,N,3,0,0,Y
R13BXLUOLEVD7X,B00QR6SS6O,1440979200000,38980224,N,5,0,0,Y
R294BCY7HYXN44,B001KOTQDC,1440979200000,38969586,N,5,0,0,Y
R2MFZ9L29Y35V0,B0014B2QTM,1440979200000,46022442,N,5,17,17,Y
R2PQAW54PRW76K,B00KGHK2SM,1440979200000,30831104,N,5,4,5,Y
R39IHAMV9CAR10,B002L03N74,1440979200000,49425467,N,5,0,0,N
R19VSDAWGPN1JD,B00IMNLD4Y,1440979200000,26946000,N,2,1,1,N
R2UZZO4L7G9V77,B0014B2QTM,1440979200000,35776806,N,5,0,0,Y
R2V2S7FYCQGYM3,B000HIYE0M,1440979200000,35256862,N,5,1,1,Y
R1Q88BDRJBCDVX,B00QUL8VX6,1440979200000,26363665,N,5,0,0,Y
RAKWOPHV2PFYG,B00P085UDO,1440979200000,376228,N,4,0,0,Y
R1TPF8JY2YOSHY,B00BOHHH68,1440979200000,10682573,N,5,0,0,Y
R3PJGP4FVGXCLG,B0027WPJRI,1440979200000,11731953,N,4,0,0,Y
R3NE469ZD5DFKY,B008H1IDKI,1440979200000,17863559,N,5,0,1,Y
R26FS7OVQXLVSI,B005CHHO4Q,1440979200000,7143743,N,4,0,0,Y
R3GQ93DV5QZAO2,B00R6P72JO,1440979200000,12403108,N,5,0,0,Y
R22JZXNLEJGDFQ,B00HFQQ0VU,1440979200000,46872237,N,3,0,0,Y
R2E47TJZX7DTB0,B002QY86BI,1440979200000,127365,N,5,0,0,Y
R1AXGHXXTLSEQJ,B0027DXR58,1440979200000,3890519,N,5,0,0,Y
R3M2HTZFYJ0HDS,B000VDUOFM,1440979200000,241592,N,5,0,0,Y
R4SZRIUH0P2Z1,B00JADHUAG,1440979200000,51880236,N,5,3,3,Y
R2PBSRXCD72DNM,B000GDC4IM,1440979200000,17236957,N,4,0,0,Y
R2CY9TFGQ8N6MV,B010N3UN8M,1440979200000,25414497,N,5,0,0,Y
R1TH4W1V40OCYU,B00J70K81A,1440979200000,602447,N,5,0,0,Y
R18FDTVPOVI9LW,B00Z8GYP0W,1440979200000,6650445,N,5,6,6,N
R2EWGRESYCPZYB,B0077RB2AG,1440979200000,48852659,N,5,0,0,Y
R1RO1LCXCCWFRJ,B00Q0IDADA,1440979200000,52693140,N,5,0,0,Y
R1YZOAA7NI3S4Q,B004U28JRA,1440979200000,42850624,N,2,1,1,Y
R195367IPIRYF7,B013CFISIA,1440979200000,43806045,N,5,1,1,N
RXT33WBOX41IP,B002RSU0XU,1440979200000,28355606,N,5,2,2,Y
R38JDOS8CNSCAE,B00HWR1PQC,1440979200000,21568101,N,5,0,0,Y
RJ5B18K62KD4Y,B00H5LFHKK,1440979200000,22958557,N,5,9,9,N
R2LG75DFPEFRUH,B005LDFPFQ,1440979200000,17119812,N,4,3,4,Y
R2N7GV40T4F1ED,B00ZKLLZAI,1440979200000,27043199,N,4,0,0,N
R2LSFSE5JSY6TX,B0019V5E96,1440979200000,19163561,N,4,0,1,Y
R21UWWWD0C2PLW,B009K1D430,1440979200000,18055051,N,5,0,0,Y
R2TRJI5O39D1QT,B00JKK6118,1440979200000,13470182,N,2,6,7,Y
R3NRKX0QSMSJ66,B0084AWBRS,1440979200000,51529495,N,4,0,0,Y
R2N9EB5QRZ01WT,B00TJPZ4F8,1440979200000,293988,N,5,0,1,Y
RO7S84G6D46YQ,B002T1OUR2,1440979200000,44172387,N,5,0,0,Y
R2I4TVTYEJ6DME,B00IDEMCRE,1440979200000,10182,N,5,0,0,Y
R30CM0ZGFPLMW,B00HGZ04BM,1440979200000,29410606,N,5,2,2,Y
R3RLJQ740V4PB,B0068ONQ2Q,1440979200000,5976250,N,5,0,0,Y
R1CE6FOTK95LYY,B00138Q4V2,1440979200000,50237067,N,5,1,1,Y
RKX053EJQ4MRR,B00E0JWWBM,1440979200000,6158702,N,5,0,0,Y
R20V8CNATSQAIG,B006CWSEQC,1440979200000,630403,N,5,1,1,Y
R1NYS43AD3VTHD,B00497Z66I,1440979200000,13095553,N,5,0,0,Y
R27WB9DMH80HHJ,B00ZKLLZAI,1440979200000,16078393,N,5,0,0,N
RL7GBNQ7YU61N,B00HK1WBZE,1440979200000,52801489,N,5,0,0,N
R33NG0TA6HO4SO,B003VJICDY,1440979200000,7351595,N,5,0,0,Y
RBC3X5Z0EV2E3,B008B9Y0EY,1440979200000,28665349,N,5,0,0,Y
RKVTPL3JFH3ET,B00XAYVJSU,1440979200000,23067571,N,2,0,0,Y
R1MJN9FCSBRC71,B001V2CDIS,1440979200000,14651252,N,5,1,2,Y
